Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,Median_House_Value_Category
171400.0,2.6,42,1681,360,987,337,34.04,-118.34,15521.33555,8977.816264,183479.5155,486993.997,554999.6852,<1H OCEAN,Los Angeles,>= $100 thousand
171400.0,3.0119,22,1671,480,1005,443,34.15,-118.12,38502.80724,15743.78412,182624.6334,491250.9478,559278.1748,<1H OCEAN,Los Angeles,>= $100 thousand
171400.0,4.0536,37,1745,365,1022,368,33.96,-118.03,26270.05856,22207.07944,160179.1513,512458.4249,580493.5406,<1H OCEAN,Los Angeles,>= $100 thousand
171400.0,2.4926,21,3933,949,2219,820,33.94,-118.08,22369.26288,19581.88946,160685.9646,511063.7629,579096.1591,<1H OCEAN,Los Angeles,>= $100 thousand
171400.0,3.0989,21,6618,1773,4396,1649,33.87,-118.14,13421.12078,22406.527,157324.1574,513339.9024,581352.0503,<1H OCEAN,Los Angeles,>= $100 thousand
171300.0,4.0625,52,678,173,791,186,34.11,-118.2,30027.44211,7579.061121,182574.019,489582.996,557618.0836,<1H OCEAN,Los Angeles,>= $100 thousand
171300.0,2.1736,45,1707,519,1446,466,34.05,-118.33,16636.97468,7956.203526,183819.6526,486741.0008,554751.9147,<1H OCEAN,Los Angeles,>= $100 thousand
171300.0,2.1005,35,1863,537,2274,510,33.97,-118.21,20960.27885,9656.795691,170129.3086,500687.1579,568706.2666,<1H OCEAN,Los Angeles,>= $100 thousand
171300.0,4.0609,47,1688,386,1663,381,33.97,-118.22,20224.36155,9401.063774,170662.9541,500087.6773,568104.7884,<1H OCEAN,Los Angeles,>= $100 thousand
171300.0,3.8512,47,1885,361,954,357,33.96,-118.32,13161.55903,12436.82637,175304.8558,494998.9736,562985.8611,<1H OCEAN,Los Angeles,>= $100 thousand
171300.0,2.6312,28,1576,400,891,378,33.9,-118.31,8953.432721,17998.44104,169525.7212,500735.922,568704.171,<1H OCEAN,Los Angeles,>= $100 thousand
171200.0,2.3182,38,1363,395,1798,405,34.21,-118.38,24366.65445,21567.80402,200973.9433,470272.0691,538303.312,<1H OCEAN,Los Angeles,>= $100 thousand
171100.0,3.1779,41,2004,481,1658,456,33.8,-118.26,4622.400312,28087.62792,158036.9943,512279.9868,580227.4998,<1H OCEAN,Los Angeles,>= $100 thousand
171100.0,5.3184,36,1143,193,826,188,33.9,-118.03,20317.26843,25976.72567,154467.7282,517450.2383,585483.1891,<1H OCEAN,Los Angeles,>= $100 thousand
171100.0,4.6976,36,2381,419,1669,444,33.92,-118.09,19964.67546,20420.07232,159313.07,512130.4529,580159.8977,<1H OCEAN,Los Angeles,>= $100 thousand
171000.0,3.7986,38,2245,444,1540,419,34.01,-118.07,30057.36214,16679.84599,166841.8589,505856.8449,573891.839,<1H OCEAN,Los Angeles,>= $100 thousand
171000.0,3.1087,39,1157,273,877,305,33.91,-118.17,17730.98069,17213.29992,162552.9217,508157.1746,576171.7807,<1H OCEAN,Los Angeles,>= $100 thousand
170900.0,2.5966,32,2232,603,2361,608,33.96,-118.22,19561.92987,10485.82736,169758.7799,500933.605,568948.5297,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,1.87,38,1270,556,1692,450,34.07,-118.27,22535.90575,3127.179218,182411.4888,488655.2921,556681.8843,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,2.1696,36,3334,920,2881,800,34.09,-118.16,32900.746,8777.506196,178741.4787,493698.0432,561733.0849,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,3.4107,29,630,145,378,148,34.13,-117.86,49703.70327,36374.47142,170109.277,509368.5082,577334.924,INLAND,Los Angeles,>= $100 thousand
170800.0,3.3523,25,1814,404,1187,363,34.07,-117.94,40793.5753,28044.4361,167048.2809,509067.0752,577078.1293,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,3.175,26,794,182,709,170,34.07,-118.09,36121.38822,14294.18069,173530.4708,499672.4018,567705.5012,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,3.5583,32,1083,206,737,218,33.95,-118.09,23136.76824,18164.16126,162119.0288,509619.576,577652.0185,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,3.6125,33,1954,390,1600,376,33.95,-118.05,24454.44856,21166.26122,160171.989,512061.575,580096.2065,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,2.152,35,1230,407,1512,364,33.99,-118.18,24506.6532,9073.930977,170387.5993,500809.8371,568837.2599,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,4.5699,36,1226,211,711,219,33.92,-118.09,19964.67546,20420.07232,159313.07,512130.4529,580159.8977,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,2.9293,22,6876,1960,5162,1879,33.89,-118.12,15968.02692,21342.86246,158082.5156,512844.9016,580865.3544,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,3.745,42,3081,680,1785,609,33.98,-118.35,14101.32806,12670.24207,178765.3655,491521.4885,559504.8889,<1H OCEAN,Los Angeles,>= $100 thousand
170800.0,3.7237,42,1116,303,1082,299,33.95,-118.36,10640.89439,15627.02697,176750.1103,493511.6121,561479.6824,<1H OCEAN,Los Angeles,>= $100 thousand
170700.0,3.8583,11,5363,1160,2783,1034,34.24,-118.46,25116.88763,28847.71698,207937.7406,462919.2814,530944.154,<1H OCEAN,Los Angeles,>= $100 thousand
170700.0,2.6299,35,2288,617,2222,566,34.22,-118.46,22928.28419,27283.09149,206137.3155,464600.3813,532621.4904,<1H OCEAN,Los Angeles,>= $100 thousand
170700.0,3.6196,38,1683,328,1369,339,33.99,-118.08,27664.75695,16596.87944,165409.7074,506899.4359,574934.3972,<1H OCEAN,Los Angeles,>= $100 thousand
170700.0,3.1554,36,1887,370,1006,329,33.97,-118.07,25821.6863,18436.30577,163030.9532,509173.8888,577208.5653,<1H OCEAN,Los Angeles,>= $100 thousand
170600.0,3.7708,35,1468,303,1295,300,34.21,-118.38,24366.65445,21567.80402,200973.9433,470272.0691,538303.312,<1H OCEAN,Los Angeles,>= $100 thousand
170600.0,3.1106,18,5862,1322,3161,1280,34.19,-118.55,17810.6424,32089.85262,208505.7215,461790.2642,529777.8723,<1H OCEAN,Los Angeles,>= $100 thousand
170600.0,4.0417,44,1219,324,1036,282,34.12,-118.19,31280.98389,9012.135144,183030.3408,489370.7617,557405.7653,<1H OCEAN,Los Angeles,>= $100 thousand
170600.0,2.4706,31,1513,389,1396,364,34.06,-118.03,36485.57764,19704.21873,169853.8034,504224.9068,572253.4225,<1H OCEAN,Los Angeles,>= $100 thousand
170600.0,3.9408,49,1409,313,1268,317,33.97,-118.21,20960.27885,9656.795691,170129.3086,500687.1579,568706.2666,<1H OCEAN,Los Angeles,>= $100 thousand
170600.0,2.3375,33,2040,576,2649,561,33.93,-118.35,8904.654385,16757.56266,174447.3631,495817.5623,563781.5669,<1H OCEAN,Los Angeles,>= $100 thousand
170500.0,3.5638,35,1937,439,1523,412,34.12,-118.21,29573.3626,8148.615141,184005.5084,488140.504,556175.5979,<1H OCEAN,Los Angeles,>= $100 thousand
170500.0,2.0214,36,2306,813,2823,765,34.07,-118.26,23426.90304,2482.219716,181889.2057,489259.7167,557287.6833,<1H OCEAN,Los Angeles,>= $100 thousand
170500.0,4.8125,48,2009,335,919,297,33.99,-118.34,15438.39496,11255.49236,179067.7579,491254.5767,559244.92,<1H OCEAN,Los Angeles,>= $100 thousand
170500.0,0.8702,11,1249,313,625,336,34.02,-118.33,16242.24218,8724.074759,181149.3192,489288.1884,557290.9886,<1H OCEAN,Los Angeles,>= $100 thousand
170500.0,2.4071,33,1903,469,1882,435,33.97,-118.15,24411.77566,12576.89522,167000.1327,504303.0223,572331.595,<1H OCEAN,Los Angeles,>= $100 thousand
170400.0,2.8917,33,1438,309,1378,306,34.2,-118.37,23866.21191,20128.58135,199536.5625,471714.3531,539745.5306,<1H OCEAN,Los Angeles,>= $100 thousand
170400.0,3.625,31,2377,600,2042,593,33.84,-118.08,12487.54576,28016.11499,151408.8784,519470.6194,587488.8968,<1H OCEAN,Los Angeles,>= $100 thousand
170300.0,1.767,37,2338,686,2376,630,34.04,-118.31,18254.89974,6259.724909,181831.5003,488781.8568,556795.0847,<1H OCEAN,Los Angeles,>= $100 thousand
170300.0,2.4931,36,1240,349,1383,338,34.07,-118.1,35834.77787,13382.44119,173993.6563,499052.8533,567086.5686,<1H OCEAN,Los Angeles,>= $100 thousand
170300.0,1.9903,18,2287,662,1804,537,33.88,-118.16,14380.50559,20648.09346,159305.524,511298.1783,579308.0413,<1H OCEAN,Los Angeles,>= $100 thousand
170000.0,3.4375,52,125,42,99,40,34.11,-118.25,25749.54863,6449.468025,185066.7843,486523.394,554556.5841,<1H OCEAN,Los Angeles,>= $100 thousand
170000.0,2.6917,24,2080,514,1976,478,34.09,-118.02,39938.16203,21026.47525,172358.7838,502403.8923,570426.1792,INLAND,Los Angeles,>= $100 thousand
170000.0,2.7036,24,3988,1098,2909,1034,34.08,-118.14,33940.00091,10037.15796,176833.4361,495756.793,563791.6674,<1H OCEAN,Los Angeles,>= $100 thousand
170000.0,2.8378,25,1849,518,1498,451,33.96,-118.36,11710.69211,14837.3034,177610.8448,492651.4436,560623.5164,<1H OCEAN,Los Angeles,>= $100 thousand
170000.0,2.68,30,1132,347,1433,341,33.93,-118.36,8533.690167,17312.98215,175037.1328,495234.9511,563194.6889,<1H OCEAN,Los Angeles,>= $100 thousand
169900.0,2.0357,30,1971,645,2650,605,33.98,-118.22,20924.94581,8323.478059,171569.5693,499242.7908,567261.9693,<1H OCEAN,Los Angeles,>= $100 thousand
169800.0,3.9688,41,1478,273,916,281,33.98,-118.07,26874.18047,17909.99882,163980.6731,508343.012,576377.9592,<1H OCEAN,Los Angeles,>= $100 thousand
169800.0,3.6897,38,3596,862,2416,832,33.85,-118.18,11169.22938,23242.01948,157725.5128,512664.9112,580661.1866,<1H OCEAN,Los Angeles,>= $100 thousand
169800.0,5.0912,44,2131,360,1040,330,33.95,-118.32,12219.62347,13368.82001,174432.4715,495855.3528,563838.7259,<1H OCEAN,Los Angeles,>= $100 thousand
169700.0,3.3621,36,3271,603,2593,616,33.96,-118.09,24203.91897,17489.09006,163058.7829,508784.7193,576817.9177,<1H OCEAN,Los Angeles,>= $100 thousand
169600.0,3.375,42,1555,337,1152,348,34.07,-118.19,29715.8004,5325.132622,178325.7267,493516.1581,561550.3348,<1H OCEAN,Los Angeles,>= $100 thousand
169600.0,2.4464,32,1780,484,1732,454,34.08,-118.03,38588.70259,19923.6257,171809.7147,502591.5105,570617.0898,INLAND,Los Angeles,>= $100 thousand
169500.0,3.8,42,715,145,730,158,34.21,-118.38,24366.65445,21567.80402,200973.9433,470272.0691,538303.312,<1H OCEAN,Los Angeles,>= $100 thousand
169500.0,2.4817,33,2682,716,2050,692,34.16,-118.13,38101.10628,15910.46139,184045.389,489809.8672,557836.9375,<1H OCEAN,Los Angeles,>= $100 thousand
169500.0,3.6875,39,936,194,691,211,33.98,-118.09,26349.33729,16283.42345,164944.7154,507118.1902,575152.5287,<1H OCEAN,Los Angeles,>= $100 thousand
169500.0,2.9779,30,1694,398,1181,383,33.88,-118.16,14380.50559,20648.09346,159305.524,511298.1783,579308.0413,<1H OCEAN,Los Angeles,>= $100 thousand
169500.0,4.7007,25,2988,525,1884,513,34.42,-118.46,44671.06713,45472.16498,224483.33,448001.9649,516033.6695,<1H OCEAN,Los Angeles,>= $100 thousand
169400.0,2.7121,20,4609,1499,5349,1377,34.23,-118.46,24021.77552,28054.27776,207036.4995,463759.261,531782.3222,<1H OCEAN,Los Angeles,>= $100 thousand
169400.0,2.4635,41,1617,423,1110,375,34.04,-118.35,14612.74329,9889.508611,184034.9428,486399.9327,554402.8476,<1H OCEAN,Los Angeles,>= $100 thousand
169400.0,2.2122,30,2887,866,2806,830,33.97,-118.18,23248.16058,10865.99172,168548.9486,502491.0422,570515.4188,<1H OCEAN,Los Angeles,>= $100 thousand
169400.0,3.7969,29,2228,396,1140,352,33.93,-118.3,11713.04628,14549.84799,171543.5815,498744.9401,566728.3008,<1H OCEAN,Los Angeles,>= $100 thousand
169300.0,2.286,38,1158,309,1051,322,34.11,-118.19,30894.33655,8105.587436,182085.5627,490197.6053,558232.7162,<1H OCEAN,Los Angeles,>= $100 thousand
169300.0,2.7311,32,2122,591,1929,539,34.0,-118.1,28306.00747,14459.19146,167321.0744,504842.9707,572877.7123,<1H OCEAN,Los Angeles,>= $100 thousand
169300.0,2.6951,44,2748,715,2962,703,33.97,-118.23,19504.34175,9230.680253,171199.9758,499489.1094,567504.1007,<1H OCEAN,Los Angeles,>= $100 thousand
169300.0,3.5125,44,1413,298,1200,307,33.94,-118.2,19992.95486,13113.6158,166876.4063,503822.8148,571837.6092,<1H OCEAN,Los Angeles,>= $100 thousand
169200.0,2.9154,35,2568,672,1696,605,34.12,-118.17,33003.08348,10140.11149,182068.8723,490604.5687,558639.0155,<1H OCEAN,Los Angeles,>= $100 thousand
169200.0,2.6136,47,2133,689,2104,662,34.08,-118.25,24610.02477,3141.682723,182291.178,489027.9933,557058.4016,<1H OCEAN,Los Angeles,>= $100 thousand
169200.0,3.3562,40,1723,370,1221,370,33.98,-118.06,27179.88322,18738.3453,163504.4348,508956.7197,576991.8048,<1H OCEAN,Los Angeles,>= $100 thousand
169200.0,4.25,18,6812,1263,3704,1216,33.87,-118.25,12459.34449,20271.98082,163449.3633,506827.9443,574807.7391,<1H OCEAN,Los Angeles,>= $100 thousand
169200.0,4.6406,45,1776,353,1180,337,33.9,-118.07,18648.45677,23303.2736,156442.7735,515019.6525,583048.9832,<1H OCEAN,Los Angeles,>= $100 thousand
169100.0,2.7366,40,1630,543,1568,510,34.08,-118.28,21972.92885,4552.185708,183849.9697,487211.8283,555238.4935,<1H OCEAN,Los Angeles,>= $100 thousand
169100.0,3.2011,20,2233,591,1915,558,33.78,-118.28,2783.427456,30456.08166,157576.5087,512860.2126,580788.8474,<1H OCEAN,Los Angeles,>= $100 thousand
169000.0,3.4792,34,1748,386,917,378,33.94,-118.03,24322.29448,23319.69681,158266.9973,514118.1374,582153.0235,<1H OCEAN,Los Angeles,>= $100 thousand
169000.0,3.2788,39,1315,306,1257,298,33.98,-118.21,21636.96572,8611.237795,171038.8143,499843.212,567864.267,<1H OCEAN,Los Angeles,>= $100 thousand
169000.0,2.4688,38,2090,519,1871,504,33.96,-118.21,20321.93765,10715.72918,169222.2206,501532.1468,569549.1898,<1H OCEAN,Los Angeles,>= $100 thousand
168900.0,4.2917,38,2139,426,1138,412,33.95,-118.02,25748.0328,23545.94158,158753.1214,513902.1183,581937.2344,<1H OCEAN,Los Angeles,>= $100 thousand
168900.0,2.1389,39,2050,529,1959,485,33.96,-118.21,20321.93765,10715.72918,169222.2206,501532.1468,569549.1898,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,3.4091,14,4407,1209,2676,1128,34.23,-118.59,21696.98582,37503.86487,214276.5138,456018.6198,524006.4256,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,2.6111,29,2904,892,3320,765,34.12,-118.24,27045.07111,7542.753763,185493.4722,486301.8314,554336.1721,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,1.9375,42,902,318,1312,323,34.07,-118.21,27911.48962,3678.264964,179327.0624,492295.5178,560328.521,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,1.5972,34,1102,448,1325,439,34.05,-118.29,20250.18401,4274.381785,181651.8215,489134.2967,557153.9875,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,2.0259,42,1766,404,1117,367,34.04,-118.32,17342.61822,7161.848394,182377.7666,488184.9626,556195.8063,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,0.7473,22,3313,1235,2381,1063,34.03,-118.29,19974.38837,4932.11196,179847.1601,490823.6707,558839.0813,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,4.9239,35,1470,241,885,246,34.12,-117.89,47601.58824,33431.31776,170170.7975,508235.9038,576217.0077,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,4.6324,15,8749,1761,5278,1691,34.04,-117.91,38688.18156,30773.85426,162844.3169,513390.0186,581401.9724,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,2.1763,19,557,216,673,212,34.15,-118.12,38502.80724,15743.78412,182624.6334,491250.9478,559278.1748,<1H OCEAN,Los Angeles,>= $100 thousand
168800.0,1.9872,48,1766,497,1908,466,33.78,-118.2,4797.792929,30538.34463,152766.6888,517497.3411,585462.1625,NEAR OCEAN,Los Angeles,>= $100 thousand
168800.0,4.5368,37,2740,504,1468,479,33.94,-118.32,11308.60826,14326.51067,173562.8254,496712.7427,564692.4898,<1H OCEAN,Los Angeles,>= $100 thousand
168600.0,2.875,41,1440,325,1014,322,34.21,-118.44,22268.65205,25184.3172,204156.7218,466644.2281,534667.1108,<1H OCEAN,Los Angeles,>= $100 thousand
168600.0,2.825,41,1582,399,1159,378,34.22,-118.44,23340.03488,25970.38089,205058.6886,465803.9996,533828.6969,<1H OCEAN,Los Angeles,>= $100 thousand
168600.0,3.125,34,2048,411,1456,416,34.1,-117.89,45543.08927,33005.07159,168135.6739,509833.9729,577822.5254,<1H OCEAN,Los Angeles,>= $100 thousand
168600.0,2.5985,34,2873,718,2758,699,34.06,-118.07,35425.15078,16023.62045,171648.5792,501735.0973,569767.5481,<1H OCEAN,Los Angeles,>= $100 thousand
168600.0,3.7466,29,2587,489,2115,475,33.86,-118.27,11288.07757,21512.92859,163744.9971,506516.5883,574484.9993,<1H OCEAN,Los Angeles,>= $100 thousand
168600.0,5.3146,33,879,181,547,169,33.92,-118.09,19964.67546,20420.07232,159313.07,512130.4529,580159.8977,<1H OCEAN,Los Angeles,>= $100 thousand
168500.0,3.6512,18,5580,1369,3842,1276,34.04,-118.09,32848.28605,14224.74264,170651.3449,502144.4586,570179.1578,<1H OCEAN,Los Angeles,>= $100 thousand
168400.0,4.0542,20,5643,1231,3841,1195,33.84,-118.06,13238.77353,29051.95228,150367.852,520671.5429,588693.4429,<1H OCEAN,Los Angeles,>= $100 thousand
168300.0,3.185,30,4468,959,4027,938,34.04,-117.99,35871.0571,23412.56034,166151.9341,508358.6213,576384.8495,<1H OCEAN,Los Angeles,>= $100 thousand
168300.0,4.0219,35,1131,273,1007,269,33.84,-118.22,9938.478742,23700.35305,159114.1242,511164.0555,579143.8871,<1H OCEAN,Los Angeles,>= $100 thousand
168300.0,3.5455,31,1983,419,1157,390,33.92,-118.09,19964.67546,20420.07232,159313.07,512130.4529,580159.8977,<1H OCEAN,Los Angeles,>= $100 thousand
168300.0,4.2083,44,1167,237,733,237,33.9,-118.08,18246.41166,22679.44055,156946.406,514414.1765,582442.3231,<1H OCEAN,Los Angeles,>= $100 thousand
168200.0,3.9625,39,1500,333,998,309,34.22,-118.46,22928.28419,27283.09149,206137.3155,464600.3813,532621.4904,<1H OCEAN,Los Angeles,>= $100 thousand
168200.0,2.2422,33,2410,641,2106,593,33.97,-118.17,24033.26031,11390.35212,168029.1283,503094.1404,571120.0337,<1H OCEAN,Los Angeles,>= $100 thousand
168200.0,2.6641,24,3305,982,2085,881,33.88,-118.14,14521.29222,21405.93252,158229.5814,512492.1869,580506.6128,<1H OCEAN,Los Angeles,>= $100 thousand
168100.0,3.3846,45,1403,315,1111,311,33.94,-118.19,20819.33437,13425.41854,166340.7994,504421.3056,572438.2152,<1H OCEAN,Los Angeles,>= $100 thousand
168100.0,5.1187,36,1551,297,1100,322,33.91,-118.08,19263.57554,21861.40617,157877.8531,513575.0143,581604.4019,<1H OCEAN,Los Angeles,>= $100 thousand
168000.0,3.3009,36,1989,458,1668,455,33.79,-118.28,3778.608519,29351.11683,158409.3368,511990.9799,579924.4244,<1H OCEAN,Los Angeles,>= $100 thousand
167900.0,4.21,45,2397,488,1569,471,34.12,-118.18,32140.3689,9548.410429,182547.8805,489987.2232,558022.0063,<1H OCEAN,Los Angeles,>= $100 thousand
167900.0,1.7622,34,3978,1073,2725,1035,34.02,-118.35,14399.28766,10431.76991,182268.2135,488102.9646,556099.8449,<1H OCEAN,Los Angeles,>= $100 thousand
167900.0,2.824,36,2149,527,1359,481,33.97,-118.03,27259.79182,21714.89622,161138.2283,511630.1711,579665.2132,<1H OCEAN,Los Angeles,>= $100 thousand
167900.0,5.0285,8,11275,1822,5731,1692,34.67,-118.19,78159.30598,68868.8434,237235.0459,445804.1681,513578.8588,INLAND,Los Angeles,>= $100 thousand
167800.0,2.5428,45,2174,627,1992,557,34.08,-118.26,23727.78459,3433.747105,182807.5387,488421.6885,556450.9725,<1H OCEAN,Los Angeles,>= $100 thousand
167800.0,3.2093,32,3304,714,2032,690,33.98,-118.07,26874.18047,17909.99882,163980.6731,508343.012,576377.9592,<1H OCEAN,Los Angeles,>= $100 thousand
167700.0,2.4932,35,2524,749,2487,679,34.12,-118.19,31280.98389,9012.135144,183030.3408,489370.7617,557405.7653,<1H OCEAN,Los Angeles,>= $100 thousand
167700.0,4.7361,44,1308,267,783,237,33.88,-118.18,14476.11454,20031.90989,160395.7883,510107.7741,578112.5977,<1H OCEAN,Los Angeles,>= $100 thousand
167700.0,3.0677,37,1638,407,1341,369,33.93,-118.34,9352.310408,16235.52958,173860.5574,496401.1327,564369.2713,<1H OCEAN,Los Angeles,>= $100 thousand
167600.0,3.3326,52,1580,426,1462,406,34.12,-118.2,30425.2106,8541.731411,183516.2258,488755.1875,556790.295,<1H OCEAN,Los Angeles,>= $100 thousand
167600.0,3.1901,52,4220,908,3731,892,33.97,-118.21,20960.27885,9656.795691,170129.3086,500687.1579,568706.2666,<1H OCEAN,Los Angeles,>= $100 thousand
167600.0,4.875,40,513,100,399,99,33.91,-118.1,18615.61624,20631.47638,158890.6105,512364.8559,580391.767,<1H OCEAN,Los Angeles,>= $100 thousand
167600.0,3.6389,36,726,145,490,130,33.91,-118.1,18615.61624,20631.47638,158890.6105,512364.8559,580391.767,<1H OCEAN,Los Angeles,>= $100 thousand
167600.0,3.7636,6,9882,1892,4892,1621,34.57,-118.14,70054.4878,58355.07818,225215.7543,456740.0257,524571.8869,INLAND,Los Angeles,>= $100 thousand
167500.0,3.5341,42,2608,610,2062,616,33.95,-118.18,22142.02583,12794.3259,166719.6834,504176.4421,572197.2893,<1H OCEAN,Los Angeles,>= $100 thousand
167500.0,3.7321,41,834,166,603,179,33.89,-118.08,17240.95692,23521.60337,156017.3226,515254.3694,583281.1578,<1H OCEAN,Los Angeles,>= $100 thousand
167400.0,4.8542,36,847,185,713,194,33.92,-118.09,19964.67546,20420.07232,159313.07,512130.4529,580159.8977,<1H OCEAN,Los Angeles,>= $100 thousand
167300.0,2.5262,21,3354,1174,4426,1110,33.78,-118.27,2436.297638,30368.40085,156964.0614,513436.5741,581370.1763,<1H OCEAN,Los Angeles,>= $100 thousand
167300.0,2.067,31,2017,462,1462,457,34.06,-117.96,39118.09864,26148.21458,166865.4208,508614.3814,576631.9575,<1H OCEAN,Los Angeles,>= $100 thousand
167300.0,4.1058,37,2976,636,2117,598,34.0,-118.07,28992.48771,17027.27235,165886.1606,506684.4848,574719.5919,<1H OCEAN,Los Angeles,>= $100 thousand
167200.0,2.4135,52,1770,435,1848,439,34.07,-118.21,27911.48962,3678.264964,179327.0624,492295.5178,560328.521,<1H OCEAN,Los Angeles,>= $100 thousand
167200.0,2.8818,50,2388,494,1241,459,34.1,-117.77,50854.35324,43949.25872,163971.228,517562.2432,585507.146,INLAND,Los Angeles,>= $100 thousand
167100.0,2.7409,41,2099,472,1369,465,34.05,-118.34,15738.94239,8877.093129,184369.3157,486145.0242,554153.4221,<1H OCEAN,Los Angeles,>= $100 thousand
167100.0,3.7031,42,1999,431,1060,399,33.86,-118.19,12429.3376,21941.50959,159169.5115,511219.5316,579215.8337,<1H OCEAN,Los Angeles,>= $100 thousand
167100.0,4.0579,5,4028,896,2062,826,34.59,-118.61,61720.45348,68609.93438,247822.3543,424797.2866,492823.7748,INLAND,Los Angeles,>= $100 thousand
